,Unnamed: 0.1,Unnamed: 0,Bewohner,Eintrag,Miete,Größe,Stadtteil,frei ab,frei bis,Unnamed: 8,Lease term,EUR / SQM,Name,Neighbourhood,frei bis (Year - Month),Latitude,Longitude
2059,2059,,,06.01.2019,42.0,15,Berlin  Kreuzberg,2019-01-05,2019-12-25,,11.0,2.8,06.01.2019-42.0-2.8 Berlin  Kreuzberg,Kreuzberg,2019-12,52.4976443,13.411914
2060,2060,,,24.12.2018,550.0,25,Berlin  Charlottenburg,2018-01-05,,,,22.0,24.12.2018-550.0-22.0 Berlin  Charlottenburg,Charlottenburg,,52.515747,13.3096834
2061,2061,,,22.12.2018,450.0,23,Berlin  Mitte,2018-12-01,2019-12-31,,12.0,19.565217391304348,22.12.2018-450.0-19.565217391304348 Berlin  Mitte,Mitte,2019-12,52.5178855,13.4040601
2062,2062,,,14.12.2018,700.0,15,Berlin  Mitte,2019-01-07,2019-09-01,,8.0,46.666666666666664,14.12.2018-700.0-46.666666666666664 Berlin  Mitte,Mitte,2019-09,52.5178855,13.4040601
2063,2063,,,04.12.2018,45.0,20,Berlin  Neukölln,2018-12-04,2019-03-01,,3.0,2.25,04.12.2018-45.0-2.25 Berlin  Neukölln,Neukölln,2019-03,52.4811497,13.4353501
2064,2064,,,03.12.2018,17.0,16,Berlin  Friedrichshain,2019-12-05,2019-12-10,,0.0,1.0625,03.12.2018-17.0-1.0625 Berlin  Friedrichshain,Friedrichshain,2019-12,52.5122154,13.4502904
2065,2065,,,24.11.2018,50.0,20,Berlin  Neukölln,2018-12-15,2018-12-25,,0.0,2.5,24.11.2018-50.0-2.5 Berlin  Neukölln,Neukölln,2018-12,52.4811497,13.4353501
2066,2066,,,21.11.2018,270.0,16,Berlin  Wedding,2018-11-25,2019-02-25,,3.0,16.875,21.11.2018-270.0-16.875 Berlin  Wedding,Wedding,2019-02,52.550123,13.34197
2067,2067,,,17.11.2018,100.0,18,Berlin  Treptow,2018-10-19,2019-10-25,,12.0,5.555555555555555,17.11.2018-100.0-5.555555555555555 Berlin  Treptow,Treptow,2019-10,54.0627026,15.2657157
2068,2068,,,23.04.2023,120.0,17,Zimmer von HousingAnywhere*,2023-04-24,,,,7.0588235294117645,23.04.2023-120.0-7.0588235294117645 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2069,2069,,,23.04.2023,110.0,19,Zimmer von Spotahome*,2023-04-24,,,,5.7894736842105265,23.04.2023-110.0-5.7894736842105265 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2070,2070,,,17.11.2018,100.0,18,Berlin  Treptow,2018-10-19,2019-10-25,,12.0,5.555555555555555,17.11.2018-100.0-5.555555555555555 Berlin  Treptow,Treptow,2019-10,54.0627026,15.2657157
2071,2071,,,15.11.2018,15.0,30,Berlin  Berlin,2018-12-07,2018-12-11,,0.0,0.5,15.11.2018-15.0-0.5 Berlin  Berlin,Berlin,2018-12,52.5170365,13.3888599
2072,2072,,,13.11.2018,50.0,25,Berlin  Mitte,2018-11-15,2019-03-13,,4.0,2.0,13.11.2018-50.0-2.0 Berlin  Mitte,Mitte,2019-03,52.5178855,13.4040601
2073,2073,,,08.11.2018,20.0,13,Berlin  Steglitz,2018-11-11,2018-12-04,,1.0,1.5384615384615385,08.11.2018-20.0-1.5384615384615385 Berlin  Steglitz,Steglitz,2018-12,52.4572569,13.3222865
2074,2074,,,06.11.2018,50.0,10,Berlin  Kreuzberg,2018-11-08,2018-12-18,,1.0,5.0,06.11.2018-50.0-5.0 Berlin  Kreuzberg,Kreuzberg,2018-12,52.4976443,13.411914
2075,2075,,,03.11.2018,50.0,15,Berlin  Kreuzberg,2018-11-04,2019-01-01,,2.0,3.3333333333333335,03.11.2018-50.0-3.3333333333333335 Berlin  Kreuzberg,Kreuzberg,2019-01,52.4976443,13.411914
2076,2076,,,01.11.2018,20.0,15,Berlin  Neukölln,2018-11-01,2018-11-11,,0.0,1.3333333333333333,01.11.2018-20.0-1.3333333333333333 Berlin  Neukölln,Neukölln,2018-11,52.4811497,13.4353501
2077,2077,,,29.10.2018,40.0,17,Berlin  Neukölln,2018-10-30,2018-11-29,,1.0,2.3529411764705883,29.10.2018-40.0-2.3529411764705883 Berlin  Neukölln,Neukölln,2018-11,52.4811497,13.4353501
2078,2078,,,21.10.2018,30.0,20,Berlin  Reinickendorf,2018-11-01,2018-12-01,,1.0,1.5,21.10.2018-30.0-1.5 Berlin  Reinickendorf,Reinickendorf,2018-12,52.6047631,13.2952872
2079,2079,,,09.10.2018,500.0,10,Berlin  Biesdorf,2018-09-30,2019-03-22,,6.0,50.0,09.10.2018-500.0-50.0 Berlin  Biesdorf,Berlin,2019-03,52.5170365,13.3888599
2080,2080,,,05.10.2018,25.0,23,Berlin  Tegel,2018-10-05,2018-10-07,,0.0,1.0869565217391304,05.10.2018-25.0-1.0869565217391304 Berlin  Tegel,Tegel,2018-10,52.5873891,13.2790461
2081,2081,,,02.10.2018,20.0,12,Berlin  Neukölln,2018-10-04,2018-10-13,,0.0,1.6666666666666667,02.10.2018-20.0-1.6666666666666667 Berlin  Neukölln,Neukölln,2018-10,52.4811497,13.4353501
2082,2082,,,22.09.2018,20.0,12,Berlin  Prenzlauer Berg,2018-09-23,2018-10-01,,1.0,1.6666666666666667,22.09.2018-20.0-1.6666666666666667 Berlin  Prenzlauer Berg,Prenzlauer Berg,2018-10,52.5398466,13.4285652
2083,2083,,,20.09.2018,16.0,15,Berlin  Friedrichshain,2018-09-21,2018-09-28,,0.0,1.0666666666666667,20.09.2018-16.0-1.0666666666666667 Berlin  Friedrichshain,Friedrichshain,2018-09,52.5122154,13.4502904
2084,2084,,,06.09.2018,20.0,8,Berlin  Friedrichshain,2018-09-06,2018-09-17,,0.0,2.5,06.09.2018-20.0-2.5 Berlin  Friedrichshain,Friedrichshain,2018-09,52.5122154,13.4502904
2085,2085,,,08.08.2018,300.0,20,Berlin  Lichtenberg,2018-09-01,2018-09-15,,0.0,15.0,08.08.2018-300.0-15.0 Berlin  Lichtenberg,Lichtenberg,2018-09,48.9212959,7.4812268
2086,2086,,,16.07.2018,20.0,17,Berlin  Neukölln,2018-07-26,2018-08-03,,1.0,1.1764705882352942,16.07.2018-20.0-1.1764705882352942 Berlin  Neukölln,Neukölln,2018-08,52.4811497,13.4353501
2087,2087,,,26.06.2018,1000.0,10,Berlin  Falkenberg,2018-07-01,2018-08-01,,1.0,100.0,26.06.2018-1000.0-100.0 Berlin  Falkenberg,Berlin,2018-08,52.5170365,13.3888599
2088,2088,,,05.06.2018,25.0,12,Berlin  Friedrichshain,2018-06-08,2018-06-23,,0.0,2.0833333333333335,05.06.2018-25.0-2.0833333333333335 Berlin  Friedrichshain,Friedrichshain,2018-06,52.5122154,13.4502904
2089,2089,,,02.06.2018,10.0,16,Berlin  Berlin,2018-06-03,2018-06-30,,0.0,0.625,02.06.2018-10.0-0.625 Berlin  Berlin,Berlin,2018-06,52.5170365,13.3888599
2090,2090,,,23.04.2023,500.0,19,Zimmer von HousingAnywhere*,2023-04-24,,,,26.31578947368421,23.04.2023-500.0-26.31578947368421 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2091,2091,,,23.04.2023,460.0,18,Zimmer von Spotahome*,2023-04-24,,,,25.555555555555557,23.04.2023-460.0-25.555555555555557 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2112,2112,,,23.04.2023,430.0,13,Zimmer von HousingAnywhere*,2023-04-24,,,,33.07692307692308,23.04.2023-430.0-33.07692307692308 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2113,2113,,,23.04.2023,410.0,15,Zimmer von Spotahome*,2023-04-24,,,,27.333333333333332,23.04.2023-410.0-27.333333333333332 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2134,2134,,,23.04.2023,480.0,19,Zimmer von HousingAnywhere*,2023-04-24,,,,25.263157894736842,23.04.2023-480.0-25.263157894736842 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2135,2135,,,23.04.2023,460.0,13,Zimmer von Spotahome*,2023-04-24,,,,35.38461538461539,23.04.2023-460.0-35.38461538461539 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2156,2156,,,23.04.2023,460.0,16,Zimmer von HousingAnywhere*,2023-04-24,,,,28.75,23.04.2023-460.0-28.75 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2157,2157,,,23.04.2023,440.0,25,Zimmer von Spotahome*,2023-04-24,,,,17.6,23.04.2023-440.0-17.6 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2178,2178,,,23.04.2023,470.0,24,Zimmer von HousingAnywhere*,2023-04-24,,,,19.583333333333332,23.04.2023-470.0-19.583333333333332 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2179,2179,,,23.04.2023,460.0,13,Zimmer von Spotahome*,2023-04-24,,,,35.38461538461539,23.04.2023-460.0-35.38461538461539 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2200,2200,,,23.04.2023,550.0,21,Zimmer von HousingAnywhere*,2023-04-24,,,,26.19047619047619,23.04.2023-550.0-26.19047619047619 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2201,2201,,,23.04.2023,490.0,16,Zimmer von Spotahome*,2023-04-24,,,,30.625,23.04.2023-490.0-30.625 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2222,2222,,,23.04.2023,490.0,24,Zimmer von HousingAnywhere*,2023-04-24,,,,20.416666666666668,23.04.2023-490.0-20.416666666666668 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2223,2223,,,23.04.2023,480.0,24,Zimmer von Spotahome*,2023-04-24,,,,20.0,23.04.2023-480.0-20.0 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2244,2244,,,23.04.2023,550.0,18,Zimmer von HousingAnywhere*,2023-04-24,,,,30.555555555555557,23.04.2023-550.0-30.555555555555557 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2245,2245,,,23.04.2023,530.0,16,Zimmer von Spotahome*,2023-04-24,,,,33.125,23.04.2023-530.0-33.125 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2266,2266,,,23.04.2023,540.0,24,Zimmer von HousingAnywhere*,2023-04-24,,,,22.5,23.04.2023-540.0-22.5 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2267,2267,,,23.04.2023,540.0,25,Zimmer von Spotahome*,2023-04-24,,,,21.6,23.04.2023-540.0-21.6 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2288,2288,,,23.04.2023,520.0,22,Zimmer von HousingAnywhere*,2023-04-24,,,,23.636363636363637,23.04.2023-520.0-23.636363636363637 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2289,2289,,,23.04.2023,460.0,18,Zimmer von Spotahome*,2023-04-24,,,,25.555555555555557,23.04.2023-460.0-25.555555555555557 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2310,2310,,,23.04.2023,550.0,14,Zimmer von HousingAnywhere*,2023-04-24,,,,39.285714285714285,23.04.2023-550.0-39.285714285714285 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2311,2311,,,23.04.2023,520.0,14,Zimmer von Spotahome*,2023-04-24,,,,37.142857142857146,23.04.2023-520.0-37.142857142857146 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2332,2332,,,23.04.2023,430.0,24,Zimmer von HousingAnywhere*,2023-04-24,,,,17.916666666666668,23.04.2023-430.0-17.916666666666668 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2333,2333,,,23.04.2023,410.0,17,Zimmer von Spotahome*,2023-04-24,,,,24.11764705882353,23.04.2023-410.0-24.11764705882353 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2354,2354,,,23.04.2023,450.0,20,Zimmer von HousingAnywhere*,2023-04-24,,,,22.5,23.04.2023-450.0-22.5 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2355,2355,,,23.04.2023,440.0,17,Zimmer von Spotahome*,2023-04-24,,,,25.88235294117647,23.04.2023-440.0-25.88235294117647 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2376,2376,,,23.04.2023,410.0,17,Zimmer von HousingAnywhere*,2023-04-24,,,,24.11764705882353,23.04.2023-410.0-24.11764705882353 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2377,2377,,,23.04.2023,380.0,23,Zimmer von Spotahome*,2023-04-24,,,,16.52173913043478,23.04.2023-380.0-16.52173913043478 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2398,2398,,,23.04.2023,360.0,18,Zimmer von HousingAnywhere*,2023-04-24,,,,20.0,23.04.2023-360.0-20.0 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2399,2399,,,23.04.2023,340.0,22,Zimmer von Spotahome*,2023-04-24,,,,15.454545454545455,23.04.2023-340.0-15.454545454545455 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2420,2420,,,23.04.2023,420.0,20,Zimmer von HousingAnywhere*,2023-04-24,,,,21.0,23.04.2023-420.0-21.0 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2421,2421,,,23.04.2023,400.0,25,Zimmer von Spotahome*,2023-04-24,,,,16.0,23.04.2023-400.0-16.0 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2442,2442,,,23.04.2023,470.0,24,Zimmer von HousingAnywhere*,2023-04-24,,,,19.583333333333332,23.04.2023-470.0-19.583333333333332 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2443,2443,,,23.04.2023,430.0,24,Zimmer von Spotahome*,2023-04-24,,,,17.916666666666668,23.04.2023-430.0-17.916666666666668 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2464,2464,,,23.04.2023,480.0,22,Zimmer von HousingAnywhere*,2023-04-24,,,,21.818181818181817,23.04.2023-480.0-21.818181818181817 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2465,2465,,,23.04.2023,430.0,16,Zimmer von Spotahome*,2023-04-24,,,,26.875,23.04.2023-430.0-26.875 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2486,2486,,,23.04.2023,480.0,15,Zimmer von HousingAnywhere*,2023-04-24,,,,32.0,23.04.2023-480.0-32.0 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2487,2487,,,23.04.2023,470.0,16,Zimmer von Spotahome*,2023-04-24,,,,29.375,23.04.2023-470.0-29.375 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2508,2508,,,23.04.2023,460.0,20,Zimmer von HousingAnywhere*,2023-04-24,,,,23.0,23.04.2023-460.0-23.0 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2509,2509,,,23.04.2023,430.0,15,Zimmer von Spotahome*,2023-04-24,,,,28.666666666666668,23.04.2023-430.0-28.666666666666668 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2530,2530,,,23.04.2023,560.0,13,Zimmer von HousingAnywhere*,2023-04-24,,,,43.07692307692308,23.04.2023-560.0-43.07692307692308 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2531,2531,,,23.04.2023,520.0,18,Zimmer von Spotahome*,2023-04-24,,,,28.88888888888889,23.04.2023-520.0-28.88888888888889 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2552,2552,,,23.04.2023,490.0,22,Zimmer von HousingAnywhere*,2023-04-24,,,,22.272727272727273,23.04.2023-490.0-22.272727272727273 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2553,2553,,,23.04.2023,490.0,15,Zimmer von Spotahome*,2023-04-24,,,,32.666666666666664,23.04.2023-490.0-32.666666666666664 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2574,2574,,,23.04.2023,520.0,17,Zimmer von HousingAnywhere*,2023-04-24,,,,30.58823529411765,23.04.2023-520.0-30.58823529411765 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2575,2575,,,23.04.2023,450.0,17,Zimmer von Spotahome*,2023-04-24,,,,26.470588235294116,23.04.2023-450.0-26.470588235294116 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2596,2596,,,23.04.2023,480.0,15,Zimmer von HousingAnywhere*,2023-04-24,,,,32.0,23.04.2023-480.0-32.0 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2597,2597,,,23.04.2023,430.0,18,Zimmer von Spotahome*,2023-04-24,,,,23.88888888888889,23.04.2023-430.0-23.88888888888889 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2618,2618,,,23.04.2023,520.0,20,Zimmer von HousingAnywhere*,2023-04-24,,,,26.0,23.04.2023-520.0-26.0 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2619,2619,,,23.04.2023,480.0,20,Zimmer von Spotahome*,2023-04-24,,,,24.0,23.04.2023-480.0-24.0 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2640,2640,,,23.04.2023,400.0,20,Zimmer von HousingAnywhere*,2023-04-24,,,,20.0,23.04.2023-400.0-20.0 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2641,2641,,,23.04.2023,350.0,14,Zimmer von Spotahome*,2023-04-24,,,,25.0,23.04.2023-350.0-25.0 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2662,2662,,,23.04.2023,500.0,22,Zimmer von HousingAnywhere*,2023-04-24,,,,22.727272727272727,23.04.2023-500.0-22.727272727272727 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2663,2663,,,23.04.2023,480.0,15,Zimmer von Spotahome*,2023-04-24,,,,32.0,23.04.2023-480.0-32.0 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2684,2684,,,23.04.2023,480.0,22,Zimmer von HousingAnywhere*,2023-04-24,,,,21.818181818181817,23.04.2023-480.0-21.818181818181817 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2685,2685,,,23.04.2023,460.0,16,Zimmer von Spotahome*,2023-04-24,,,,28.75,23.04.2023-460.0-28.75 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2706,2706,,,23.04.2023,490.0,17,Zimmer von HousingAnywhere*,2023-04-24,,,,28.823529411764707,23.04.2023-490.0-28.823529411764707 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2707,2707,,,23.04.2023,450.0,13,Zimmer von Spotahome*,2023-04-24,,,,34.61538461538461,23.04.2023-450.0-34.61538461538461 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2728,2728,,,23.04.2023,500.0,25,Zimmer von HousingAnywhere*,2023-04-24,,,,20.0,23.04.2023-500.0-20.0 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2729,2729,,,23.04.2023,470.0,23,Zimmer von Spotahome*,2023-04-24,,,,20.434782608695652,23.04.2023-470.0-20.434782608695652 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2750,2750,,,23.04.2023,490.0,23,Zimmer von HousingAnywhere*,2023-04-24,,,,21.304347826086957,23.04.2023-490.0-21.304347826086957 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2751,2751,,,23.04.2023,470.0,24,Zimmer von Spotahome*,2023-04-24,,,,19.583333333333332,23.04.2023-470.0-19.583333333333332 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2772,2772,,,23.04.2023,470.0,18,Zimmer von HousingAnywhere*,2023-04-24,,,,26.11111111111111,23.04.2023-470.0-26.11111111111111 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2773,2773,,,23.04.2023,440.0,25,Zimmer von Spotahome*,2023-04-24,,,,17.6,23.04.2023-440.0-17.6 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2794,2794,,,23.04.2023,490.0,23,Zimmer von HousingAnywhere*,2023-04-24,,,,21.304347826086957,23.04.2023-490.0-21.304347826086957 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2795,2795,,,23.04.2023,430.0,23,Zimmer von Spotahome*,2023-04-24,,,,18.695652173913043,23.04.2023-430.0-18.695652173913043 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2816,2816,,,23.04.2023,530.0,13,Zimmer von HousingAnywhere*,2023-04-24,,,,40.76923076923077,23.04.2023-530.0-40.76923076923077 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2817,2817,,,23.04.2023,480.0,14,Zimmer von Spotahome*,2023-04-24,,,,34.285714285714285,23.04.2023-480.0-34.285714285714285 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2838,2838,,,23.04.2023,480.0,19,Zimmer von HousingAnywhere*,2023-04-24,,,,25.263157894736842,23.04.2023-480.0-25.263157894736842 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2839,2839,,,23.04.2023,470.0,17,Zimmer von Spotahome*,2023-04-24,,,,27.647058823529413,23.04.2023-470.0-27.647058823529413 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2860,2860,,,23.04.2023,460.0,20,Zimmer von HousingAnywhere*,2023-04-24,,,,23.0,23.04.2023-460.0-23.0 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2861,2861,,,23.04.2023,450.0,22,Zimmer von Spotahome*,2023-04-24,,,,20.454545454545453,23.04.2023-450.0-20.454545454545453 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2882,2882,,,23.04.2023,470.0,16,Zimmer von HousingAnywhere*,2023-04-24,,,,29.375,23.04.2023-470.0-29.375 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2883,2883,,,23.04.2023,460.0,25,Zimmer von Spotahome*,2023-04-24,,,,18.4,23.04.2023-460.0-18.4 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2904,2904,,,23.04.2023,490.0,17,Zimmer von HousingAnywhere*,2023-04-24,,,,28.823529411764707,23.04.2023-490.0-28.823529411764707 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2905,2905,,,23.04.2023,450.0,19,Zimmer von Spotahome*,2023-04-24,,,,23.68421052631579,23.04.2023-450.0-23.68421052631579 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2926,2926,,,23.04.2023,490.0,20,Zimmer von HousingAnywhere*,2023-04-24,,,,24.5,23.04.2023-490.0-24.5 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2927,2927,,,23.04.2023,460.0,18,Zimmer von Spotahome*,2023-04-24,,,,25.555555555555557,23.04.2023-460.0-25.555555555555557 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2948,2948,,,23.04.2023,520.0,14,Zimmer von HousingAnywhere*,2023-04-24,,,,37.142857142857146,23.04.2023-520.0-37.142857142857146 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2949,2949,,,23.04.2023,490.0,18,Zimmer von Spotahome*,2023-04-24,,,,27.22222222222222,23.04.2023-490.0-27.22222222222222 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2970,2970,,,23.04.2023,500.0,15,Zimmer von HousingAnywhere*,2023-04-24,,,,33.333333333333336,23.04.2023-500.0-33.333333333333336 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2971,2971,,,23.04.2023,460.0,17,Zimmer von Spotahome*,2023-04-24,,,,27.058823529411764,23.04.2023-460.0-27.058823529411764 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
2992,2992,,,23.04.2023,460.0,24,Zimmer von HousingAnywhere*,2023-04-24,,,,19.166666666666668,23.04.2023-460.0-19.166666666666668 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
2993,2993,,,23.04.2023,430.0,15,Zimmer von Spotahome*,2023-04-24,,,,28.666666666666668,23.04.2023-430.0-28.666666666666668 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
3014,3014,,,23.04.2023,430.0,25,Zimmer von HousingAnywhere*,2023-04-24,,,,17.2,23.04.2023-430.0-17.2 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
3015,3015,,,23.04.2023,390.0,14,Zimmer von Spotahome*,2023-04-24,,,,27.857142857142858,23.04.2023-390.0-27.857142857142858 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
3036,3036,,,23.04.2023,470.0,21,Zimmer von HousingAnywhere*,2023-04-24,,,,22.38095238095238,23.04.2023-470.0-22.38095238095238 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
3037,3037,,,23.04.2023,460.0,22,Zimmer von Spotahome*,2023-04-24,,,,20.90909090909091,23.04.2023-460.0-20.90909090909091 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
3058,3058,,,23.04.2023,430.0,16,Zimmer von HousingAnywhere*,2023-04-24,,,,26.875,23.04.2023-430.0-26.875 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
3059,3059,,,23.04.2023,420.0,13,Zimmer von Spotahome*,2023-04-24,,,,32.30769230769231,23.04.2023-420.0-32.30769230769231 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
3080,3080,,,23.04.2023,400.0,24,Zimmer von HousingAnywhere*,2023-04-24,,,,16.666666666666668,23.04.2023-400.0-16.666666666666668 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
3081,3081,,,23.04.2023,380.0,23,Zimmer von Spotahome*,2023-04-24,,,,16.52173913043478,23.04.2023-380.0-16.52173913043478 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
3102,3102,,,23.04.2023,480.0,14,Zimmer von HousingAnywhere*,2023-04-24,,,,34.285714285714285,23.04.2023-480.0-34.285714285714285 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
3103,3103,,,23.04.2023,430.0,19,Zimmer von Spotahome*,2023-04-24,,,,22.63157894736842,23.04.2023-430.0-22.63157894736842 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
3124,3124,,,23.04.2023,440.0,19,Zimmer von HousingAnywhere*,2023-04-24,,,,23.157894736842106,23.04.2023-440.0-23.157894736842106 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
3125,3125,,,23.04.2023,420.0,19,Zimmer von Spotahome*,2023-04-24,,,,22.105263157894736,23.04.2023-420.0-22.105263157894736 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
3146,3146,,,23.04.2023,490.0,15,Zimmer von HousingAnywhere*,2023-04-24,,,,32.666666666666664,23.04.2023-490.0-32.666666666666664 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
3147,3147,,,23.04.2023,450.0,13,Zimmer von Spotahome*,2023-04-24,,,,34.61538461538461,23.04.2023-450.0-34.61538461538461 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
3168,3168,,,23.04.2023,450.0,23,Zimmer von HousingAnywhere*,2023-04-24,,,,19.565217391304348,23.04.2023-450.0-19.565217391304348 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
3169,3169,,,23.04.2023,440.0,19,Zimmer von Spotahome*,2023-04-24,,,,23.157894736842106,23.04.2023-440.0-23.157894736842106 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
3190,3190,,,23.04.2023,480.0,14,Zimmer von HousingAnywhere*,2023-04-24,,,,34.285714285714285,23.04.2023-480.0-34.285714285714285 Zimmer von HousingAnywhere*,Berlin,,52.5170365,13.3888599
3191,3191,,,23.04.2023,430.0,17,Zimmer von Spotahome*,2023-04-24,,,,25.294117647058822,23.04.2023-430.0-25.294117647058822 Zimmer von Spotahome*,Berlin,,52.5170365,13.3888599
