,Unnamed: 0,index,Link,Posting Date,Location,City,Neighbourhood (Dirty),Address,Price,Pure rent,Service Charge,Other Charge,Size,Date From,Date To,DataFrame,Deposit,Lease term,EUR / SQM,Name,Neighbourhood,Date To (Year - Month),Latitude,Longitude
947,947,10011017,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10011017.html,15.04.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,55.0,5000,5000,5000,35,2023-04-21,2023-04-22,20230424,5000,0.0,1.5714285714285714,15.04.2023-55.0-1.5714285714285714 Berlin,Prenzlauer Berg,2023-04,52.5398466,13.4285652
948,948,10010799,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wannsee.10010799.html,15.04.2023,"Berlin
                                                                    Biesdorf",Berlin,                                                                   Biesdorf,Muster Str. 1,800.0,5000,5000,5000,15,2023-06-01,,20230424,5000,,53.333333333333336,15.04.2023-800.0-53.333333333333336 Berlin,Berlin,,52.5170365,13.3888599
949,949,8552703,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.8552703.html,15.04.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,600.0,5000,5000,5000,20,2023-04-20,2023-05-20,20230424,5000,1.0,30.0,15.04.2023-600.0-30.0 Berlin,Prenzlauer Berg,2023-05,52.5398466,13.4285652
950,950,9958626,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mahlsdorf.9958626.html,15.04.2023,"Berlin
                                                                    Wannsee",Berlin,                                                                   Wannsee,Muster Str. 1,370.0,5000,5000,5000,13,2023-06-01,,20230424,5000,,28.46153846153846,15.04.2023-370.0-28.46153846153846 Berlin,Wannsee,,52.4211482,13.1589374
951,951,10010681,www.wg-gesucht.de/wg-zimmer-in-Berlin.10010681.html,15.04.2023,"Berlin
                                                                    Reinickendorf",Berlin,                                                                   Reinickendorf,Muster Str. 1,480.0,5000,5000,5000,19,2023-06-01,,20230424,5000,,25.263157894736842,15.04.2023-480.0-25.263157894736842 Berlin,Reinickendorf,,52.6047631,13.2952872
952,952,6911690,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.6911690.html,15.04.2023,"Berlin
                                                                    Mahlsdorf",Berlin,                                                                   Mahlsdorf,Muster Str. 1,350.0,5000,5000,5000,10,2023-05-01,,20230424,5000,,35.0,15.04.2023-350.0-35.0 Berlin,Berlin,,52.5170365,13.3888599
953,953,9214254,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.9214254.html,15.04.2023,Berlin,Berlin,Berlin,Muster Str. 1,375.0,5000,5000,5000,13,2023-06-01,2024-06-01,20230424,5000,12.0,28.846153846153847,15.04.2023-375.0-28.846153846153847 Berlin,Berlin,2024-06,52.5170365,13.3888599
954,954,7230968,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.7230968.html,15.04.2023,"Berlin
                                                                    Friedrichshain-Kreuzberg",Berlin,                                                                   Friedrichshain-Kreuzberg,Muster Str. 1,450.0,5000,5000,5000,13,2023-05-15,2026-12-15,20230424,5000,43.0,34.61538461538461,15.04.2023-450.0-34.61538461538461 Berlin,Friedrichshain,2026-12,52.5122154,13.4502904
955,955,7553569,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.7553569.html,15.04.2023,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,415.0,5000,5000,5000,19,2023-04-15,2023-06-15,20230424,5000,2.0,21.842105263157894,15.04.2023-415.0-21.842105263157894 Berlin,Moabit,2023-06,52.5301017,13.3425422
956,956,10010517,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10010517.html,15.04.2023,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,600.0,5000,5000,5000,23,2023-04-15,2024-12-31,20230424,5000,20.0,26.08695652173913,15.04.2023-600.0-26.08695652173913 Berlin,Moabit,2024-12,52.5301017,13.3425422
957,957,8506580,www.wg-gesucht.de/wg-zimmer-in-Berlin.8506580.html,15.04.2023,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,700.0,5000,5000,5000,13,2023-04-15,,20230424,5000,,53.84615384615385,15.04.2023-700.0-53.84615384615385 Berlin,Kreuzberg,,52.4976443,13.411914
958,958,9761418,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.9761418.html,15.04.2023,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,20.0,5000,5000,5000,16,2023-04-17,2023-04-29,20230424,5000,0.0,1.25,15.04.2023-20.0-1.25 Berlin,Friedrichshain,2023-04,52.5122154,13.4502904
959,959,7285594,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.7285594.html,15.04.2023,Berlin,Berlin,Berlin,Muster Str. 1,679.0,5000,5000,5000,22,2023-05-01,,20230424,5000,,30.863636363636363,15.04.2023-679.0-30.863636363636363 Berlin,Berlin,,52.5170365,13.3888599
960,960,10010534,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10010534.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,470.0,5000,5000,5000,16,2023-04-26,,20230424,5000,,29.375,25.04.2023-470.0-29.375 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
961,961,5083744,www.wg-gesucht.de/wg-zimmer-in-Berlin.5083744.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,460.0,5000,5000,5000,16,2023-04-26,,20230424,5000,,28.75,25.04.2023-460.0-28.75 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
962,962,10010529,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.10010529.html,15.04.2023,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,840.0,5000,5000,5000,17,2023-05-21,2023-08-11,20230424,5000,3.0,49.411764705882355,15.04.2023-840.0-49.411764705882355 Berlin,Friedrichshain,2023-08,52.5122154,13.4502904
963,963,7584154,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof.7584154.html,15.04.2023,Berlin,Berlin,Berlin,Muster Str. 1,660.0,5000,5000,5000,20,2023-09-01,2024-03-31,20230424,5000,6.0,33.0,15.04.2023-660.0-33.0 Berlin,Berlin,2024-03,52.5170365,13.3888599
964,964,8987598,www.wg-gesucht.de/wg-zimmer-in-Berlin-Buckow.8987598.html,15.04.2023,"Berlin
                                                                    Lichtenberg",Berlin,                                                                   Lichtenberg,Muster Str. 1,450.0,5000,5000,5000,12,2023-04-15,,20230424,5000,,37.5,15.04.2023-450.0-37.5 Berlin,Lichtenberg,,48.9212959,7.4812268
965,965,7762274,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.7762274.html,15.04.2023,"Berlin
                                                                    Tempelhof",Berlin,                                                                   Tempelhof,Muster Str. 1,450.0,5000,5000,5000,20,2023-04-16,2023-06-30,20230424,5000,2.0,22.5,15.04.2023-450.0-22.5 Berlin,Tempelhof,2023-06,52.4632921,13.3864477
966,966,9676681,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.9676681.html,15.04.2023,"Berlin
                                                                    Buckow",Berlin,                                                                   Buckow,Muster Str. 1,440.0,5000,5000,5000,6,2023-05-01,,20230424,5000,,73.33333333333333,15.04.2023-440.0-73.33333333333333 Berlin,Berlin,,52.5170365,13.3888599
967,967,6113477,www.wg-gesucht.de/wg-zimmer-in-Berlin-Bei-Berlin-Buch.6113477.html,14.04.2023,"Berlin
                                                                    Lichtenberg",Berlin,                                                                   Lichtenberg,Muster Str. 1,400.0,5000,5000,5000,15,2023-05-07,2023-10-31,20230424,5000,5.0,26.666666666666668,14.04.2023-400.0-26.666666666666668 Berlin,Lichtenberg,2023-10,48.9212959,7.4812268
968,968,9948572,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.9948572.html,14.04.2023,"Berlin
                                                                    Lichtenberg",Berlin,                                                                   Lichtenberg,Muster Str. 1,500.0,5000,5000,5000,10,2023-04-14,2026-06-01,20230424,5000,38.0,50.0,14.04.2023-500.0-50.0 Berlin,Lichtenberg,2026-06,48.9212959,7.4812268
969,969,3698618,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.3698618.html,14.04.2023,"Berlin
                                                                    Bei Berlin Buch",Berlin,                                                                   Bei Berlin Buch,Muster Str. 1,430.0,5000,5000,5000,13,2023-05-01,2026-12-31,20230424,5000,43.0,33.07692307692308,14.04.2023-430.0-33.07692307692308 Berlin,Buch,2026-12,50.2051609,7.8759628
970,970,8454863,www.wg-gesucht.de/wg-zimmer-in-Berlin-Gesundbrunnen.8454863.html,14.04.2023,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,800.0,5000,5000,5000,14,2023-05-24,2023-07-23,20230424,5000,2.0,57.142857142857146,14.04.2023-800.0-57.142857142857146 Berlin,Moabit,2023-07,52.5301017,13.3425422
971,971,9956201,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.9956201.html,14.04.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,550.0,5000,5000,5000,14,2023-05-01,,20230424,5000,,39.285714285714285,14.04.2023-550.0-39.285714285714285 Berlin,Neukölln,,52.4811497,13.4353501
972,972,10009823,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.10009823.html,14.04.2023,"Berlin
                                                                    Gesundbrunnen",Berlin,                                                                   Gesundbrunnen,Muster Str. 1,800.0,5000,5000,5000,60,2023-03-16,2023-08-01,20230424,5000,5.0,13.333333333333334,14.04.2023-800.0-13.333333333333334 Berlin,Gesundbrunnen,2023-08,52.5509201,13.384846
973,973,10009815,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.10009815.html,14.04.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,650.0,5000,5000,5000,21,2023-05-01,2023-10-01,20230424,5000,5.0,30.952380952380953,14.04.2023-650.0-30.952380952380953 Berlin,Mitte,2023-10,52.5178855,13.4040601
974,974,9276242,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9276242.html,14.04.2023,"Berlin
                                                                    Berlin",Berlin,                                                                   Berlin,Muster Str. 1,550.0,5000,5000,5000,15,2023-05-01,2023-12-31,20230424,5000,7.0,36.666666666666664,14.04.2023-550.0-36.666666666666664 Berlin,Berlin,2023-12,52.5170365,13.3888599
975,975,10009733,www.wg-gesucht.de/wg-zimmer-in-Berlin.10009733.html,14.04.2023,"Berlin
                                                                    Berlin",Berlin,                                                                   Berlin,Muster Str. 1,750.0,5000,5000,5000,23,2023-04-14,2023-05-14,20230424,5000,1.0,32.608695652173914,14.04.2023-750.0-32.608695652173914 Berlin,Berlin,2023-05,52.5170365,13.3888599
976,976,9955995,www.wg-gesucht.de/wg-zimmer-in-Berlin.9955995.html,14.04.2023,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,950.0,5000,5000,5000,12,2023-04-24,,20230424,5000,,79.16666666666667,14.04.2023-950.0-79.16666666666667 Berlin,Kreuzberg,,52.4976443,13.411914
977,977,8518933,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.8518933.html,14.04.2023,Berlin,Berlin,Berlin,Muster Str. 1,600.0,5000,5000,5000,35,2023-07-28,2023-08-28,20230424,5000,1.0,17.142857142857142,14.04.2023-600.0-17.142857142857142 Berlin,Berlin,2023-08,52.5170365,13.3888599
978,978,7057020,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.7057020.html,14.04.2023,Berlin,Berlin,Berlin,Muster Str. 1,650.0,5000,5000,5000,20,2023-05-15,2023-06-15,20230424,5000,1.0,32.5,14.04.2023-650.0-32.5 Berlin,Berlin,2023-06,52.5170365,13.3888599
979,979,9533459,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9533459.html,14.04.2023,"Berlin
                                                                    Charlottenburg",Berlin,                                                                   Charlottenburg,Muster Str. 1,600.0,5000,5000,5000,12,2023-06-01,2023-08-31,20230424,5000,2.0,50.0,14.04.2023-600.0-50.0 Berlin,Charlottenburg,2023-08,52.515747,13.3096834
980,980,8674103,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.8674103.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,560.0,5000,5000,5000,23,2023-04-26,,20230424,5000,,24.347826086956523,25.04.2023-560.0-24.347826086956523 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
981,981,6659700,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.6659700.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,510.0,5000,5000,5000,18,2023-04-26,,20230424,5000,,28.333333333333332,25.04.2023-510.0-28.333333333333332 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
982,982,8624501,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.8624501.html,14.04.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,308.0,5000,5000,5000,9,2023-08-01,2024-03-01,20230424,5000,7.0,34.22222222222222,14.04.2023-308.0-34.22222222222222 Berlin,Neukölln,2024-03,52.4811497,13.4353501
983,983,10009635,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10009635.html,14.04.2023,"Berlin
                                                                    Lichtenberg",Berlin,                                                                   Lichtenberg,Muster Str. 1,800.0,5000,5000,5000,15,2023-04-14,,20230424,5000,,53.333333333333336,14.04.2023-800.0-53.333333333333336 Berlin,Lichtenberg,,48.9212959,7.4812268
984,984,10009595,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.10009595.html,14.04.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,647.0,5000,5000,5000,12,2023-04-15,2023-10-31,20230424,5000,6.0,53.916666666666664,14.04.2023-647.0-53.916666666666664 Berlin,Prenzlauer Berg,2023-10,52.5398466,13.4285652
985,985,9302088,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9302088.html,14.04.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,370.0,5000,5000,5000,18,2023-04-14,,20230424,5000,,20.555555555555557,14.04.2023-370.0-20.555555555555557 Berlin,Mitte,,52.5178855,13.4040601
